@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute class {1,0}

@data
6.39831e-06, 1.25065e-05, 7.32705e-06, 0
6.41459e-06, 4.20006e-06, 6.3371e-06, 0
1.64653e-05, 5.10565e-06, 7.21783e-06, 1
6.13238e-06, 6.30575e-06, 4.41391e-06, 0
6.44051e-06, 3.32173e-06, 7.62116e-06, 0
1.28784e-05, 7.59949e-06, 8.47256e-06, 0
7.48741e-06, 6.5478e-06, 2.999e-05, 1
6.79273e-06, 6.05334e-06, 2.33047e-06, 0
8.23499e-06, 5.55817e-06, 7.07911e-06, 0
9.45377e-06, 4.66634e-06, 3.59124e-06, 0
6.84293e-06, 6.11443e-06, 2.51526e-07, 0
2.2709e-05, 1.69004e-05, 7.70473e-06, 0
5.34667e-05, 3.96707e-06, 1.05569e-06, 1
7.65603e-06, 3.70507e-06, 2.60662e-06, 1
8.69051e-06, 5.12196e-06, 1.52675e-05, 0
1.69598e-05, 4.88314e-05, 3.63235e-06, 0
6.30653e-06, 3.8659e-06, 0.000217687, 0
6.2866e-06, 4.09022e-06, 5.43578e-06, 0
6.26558e-06, 4.61458e-06, 6.912e-06, 0
7.97956e-06, 3.52504e-06, 3.20672e-06, 0
7.21703e-06, 8.12431e-06, 8.30317e-06, 0
6.00962e-06, 2.52536e-06, 1.71755e-06, 0
2.0576e-05, 8.99998e-06, 7.48598e-06, 0
7.25119e-06, 7.56924e-06, 7.62116e-06, 0
9.40735e-06, 2.05688e-06, 3.24778e-06, 0
6.70506e-06, 9.11593e-06, 2.75981e-06, 0
6.4014e-06, 2.88082e-06, 9.24598e-06, 0
6.53559e-06, 5.71316e-06, 7.88808e-06, 0
1.30251e-05, 1.13685e-05, 3.42254e-07, 0
6.55451e-06, 3.93404e-06, 1.86184e-06, 0
7.12679e-06, 3.54391e-06, 4.04042e-06, 0
6.15062e-06, 3.62708e-06, 4.59644e-06, 0
7.54446e-06, 3.87843e-06, 5.25841e-06, 1
6.11779e-06, 5.47091e-06, 6.53637e-06, 0
5.9468e-06, 4.11834e-06, 7.44669e-06, 0
7.25751e-06, 3.7878e-06, 6.91482e-06, 0
7.79972e-06, 4.02369e-06, 5.46593e-07, 0
6.57261e-06, 1.09802e-05, 1.26801e-06, 0
1.69598e-05, 3.96707e-06, 2.51526e-07, 0
6.43767e-06, 3.76661e-06, 1.69307e-06, 0
7.42548e-06, 8.99074e-06, 6.39777e-07, 0
6.31811e-06, 4.32718e-06, 7.8011e-06, 0
7.38332e-06, 7.09401e-06, 2.13939e-06, 0
6.15979e-06, 3.97021e-06, 1.48838e-06, 0
8.02485e-06, 3.81662e-06, 2.33047e-06, 0
6.70028e-06, 4.85063e-06, 2.62829e-06, 0
1.72341e-05, 1.04817e-05, 2.16676e-06, 1
9.72704e-06, 2.43107e-06, 2.13024e-06, 0
6.66345e-06, 4.99811e-06, 5.46593e-07, 0
2.38513e-05, 1.48878e-05, 3.06387e-06, 1
6.99384e-06, 2.88082e-06, 1.28572e-06, 0
1.70895e-05, 1.30277e-05, 5.01689e-06, 1
7.02711e-06, 4.10888e-06, 3.41079e-06, 0
6.95388e-06, 5.25055e-06, 5.89844e-06, 0
7.20054e-06, 6.0013e-06, 6.04934e-06, 0
1.33997e-05, 2.05688e-06, 1.28572e-06, 0
6.87559e-06, 7.15096e-06, 2.92306e-06, 0
6.27548e-06, 8.11116e-06, 3.42254e-07, 1
3.10322e-05, 9.88707e-06, 8.28573e-06, 0
5.26946e-05, 3.26132e-05, 2.8268e-06, 1
7.56002e-06, 3.23432e-06, 3.34208e-05, 0
7.28581e-06, 4.42821e-06, 2.50592e-05, 0
6.856e-06, 4.05225e-06, 2.87442e-06, 0
6.8309e-06, 7.54574e-06, 5.02081e-06, 0
7.52868e-06, 1.37228e-06, 1.38599e-05, 0
7.80206e-06, 3.95993e-06, 2.51815e-07, 0
6.73046e-06, 4.01251e-06, 1.88825e-06, 0
6.98455e-06, 9.35774e-06, 0.000138527, 0
6.60603e-06, 8.66778e-06, 2.33047e-06, 0
6.31811e-06, 4.32718e-06, 2.51815e-07, 0
6.61323e-06, 9.53089e-06, 1.75055e-06, 0
7.67077e-06, 3.01443e-06, 7.2265e-06, 0
6.856e-06, 8.1486e-06, 1.45552e-06, 0
8.12928e-06, 3.93404e-06, 7.49652e-06, 0
7.67077e-06, 3.62629e-06, 5.02081e-06, 0
5.96148e-06, 4.62514e-06, 3.39839e-06, 0
6.10342e-06, 5.30345e-06, 1.47389e-06, 0
7.77105e-05, 3.59155e-06, 4.04042e-06, 0
7.10722e-06, 6.76292e-05, 5.71452e-06, 0
6.73221e-06, 4.01251e-06, 7.72933e-07, 0
7.29553e-06, 8.19555e-06, 2.95929e-06, 0
5.93805e-06, 5.9402e-06, 1.58241e-06, 0
7.54446e-06, 4.17024e-06, 3.43096e-06, 0
6.72914e-06, 8.17959e-06, 1.34066e-05, 0
7.42548e-06, 7.03731e-06, 8.79102e-06, 0
6.01561e-06, 7.05883e-06, 1.48596e-06, 0
7.80206e-06, 5.99186e-06, 1.26801e-06, 1
7.52868e-06, 2.88082e-06, 2.8268e-06, 0
1.74789e-05, 2.88082e-06, 2.8268e-06, 1
6.49512e-06, 1.16353e-05, 1.35326e-05, 0
6.31138e-06, 3.89608e-06, 6.02366e-06, 1
6.15062e-06, 4.18713e-06, 5.47224e-06, 0
6.35601e-06, 3.87843e-06, 1.65781e-06, 0
6.6254e-06, 4.90087e-06, 3.28083e-06, 0
7.97956e-06, 4.7346e-06, 3.64026e-06, 0
8.20416e-06, 3.62629e-06, 2.95929e-06, 0
7.2322e-06, 2.52536e-06, 2.33606e-06, 0
7.41622e-06, 1.2481e-06, 2.51526e-07, 0
9.11515e-06, 5.65793e-06, 3.37329e-06, 0
6.77409e-06, 7.52236e-06, 3.59124e-06, 0
9.45377e-06, 3.8659e-06, 5.43578e-06, 0
8.05322e-06, 5.84684e-06, 8.98295e-06, 0
9.11515e-06, 2.69565e-05, 0.000105939, 0
6.30653e-06, 1.91019e-06, 3.26788e-06, 0
1.00254e-05, 4.10843e-06, 2.97524e-07, 1
8.02485e-06, 8.13851e-05, 1.67625e-05, 0
7.80206e-06, 4.2294e-06, 9.97651e-07, 0
7.67077e-06, 1.37228e-06, 2.51815e-07, 0
7.42887e-06, 7.50552e-06, 1.76548e-06, 0
7.56161e-06, 6.74985e-06, 1.45552e-06, 0
7.56002e-06, 6.43137e-06, 1.36356e-06, 0
5.86384e-06, 7.53013e-06, 1.65781e-06, 0
7.12326e-06, 4.02694e-06, 5.46593e-07, 0
1.77927e-05, 5.37016e-06, 3.06387e-06, 0
6.23839e-06, 1.16721e-05, 1.83394e-06, 0
7.80345e-06, 6.47983e-06, 6.15312e-06, 1
1.14539e-05, 3.81662e-06, 3.59006e-06, 1
5.77028e-06, 8.53141e-06, 4.78513e-06, 0
7.52868e-06, 3.9005e-06, 7.40497e-06, 0
6.15979e-06, 8.40701e-06, 1.03911e-05, 1
6.14906e-06, 5.55697e-06, 8.70437e-06, 0
7.77678e-06, 3.54391e-06, 5.25841e-06, 0
6.97453e-06, 1.03409e-05, 4.47716e-06, 0
6.30352e-06, 1.31346e-05, 1.9064e-05, 0
6.93839e-06, 3.85967e-06, 4.49485e-06, 0
6.73221e-06, 4.90087e-06, 7.63754e-06, 0
1.16453e-05, 3.87441e-06, 4.08423e-06, 1
6.30653e-06, 7.81949e-06, 8.74074e-06, 0
7.20054e-06, 6.43028e-06, 3.33255e-06, 0
6.01561e-06, 9.32264e-06, 1.9426e-06, 0
6.20019e-06, 4.53906e-06, 2.92306e-06, 0
8.31895e-06, 4.9073e-06, 8.0586e-06, 0
6.74148e-06, 5.44168e-06, 1.17635e-06, 0
1.56697e-05, 4.10843e-06, 3.26788e-06, 1
6.8309e-06, 3.58989e-06, 4.47716e-06, 0
6.79273e-06, 3.23432e-06, 3.42254e-07, 1
7.20054e-06, 7.54574e-06, 7.86218e-06, 0
6.5434e-06, 4.53906e-06, 2.92306e-06, 0
9.40735e-06, 3.594e-06, 4.29998e-06, 0
7.56002e-06, 2.05688e-06, 3.42254e-07, 0
1.53596e-05, 2.05688e-06, 3.59124e-06, 1
8.12928e-06, 1.49857e-05, 1.5471e-05, 0
6.1085e-06, 3.32173e-06, 1.24999e-05, 0
8.38779e-06, 4.11834e-06, 7.91359e-06, 0
6.15305e-06, 6.21262e-06, 1.50118e-06, 0
6.44051e-06, 6.35979e-06, 6.39329e-06, 0
1.15448e-05, 3.7878e-06, 2.999e-05, 0
9.40735e-06, 8.94621e-06, 3.42254e-07, 0
5.97868e-06, 2.52536e-06, 7.70473e-06, 0
7.53815e-06, 0.00059882, 0.000412933, 0
6.07082e-06, 5.12196e-06, 1.05569e-06, 0
6.15062e-06, 4.16794e-06, 6.1984e-06, 0
7.61655e-06, 3.87843e-06, 7.88808e-06, 0
7.97956e-06, 1.04528e-05, 7.88808e-06, 0
9.45377e-06, 2.52536e-06, 2.33606e-06, 0
7.41213e-06, 9.22265e-06, 1.88825e-06, 0
7.54446e-06, 1.91019e-06, 2.97524e-07, 0
7.03696e-06, 5.37016e-06, 1.1269e-06, 0
5.96148e-06, 6.94503e-06, 1.44969e-06, 0
7.0293e-06, 5.30345e-06, 7.49652e-06, 0
7.97956e-06, 1.01749e-05, 3.19637e-06, 1
7.65294e-06, 5.15995e-06, 2.33606e-06, 0
6.58445e-06, 4.05558e-06, 3.06387e-06, 0
6.67169e-06, 3.97021e-06, 7.92611e-06, 0
7.52868e-06, 1.10975e-05, 2.23202e-06, 0
6.01561e-06, 1.37228e-06, 6.15312e-06, 0
7.28581e-06, 4.01251e-06, 8.0586e-06, 0
7.51917e-06, 4.3989e-06, 3.26788e-06, 0
1.29029e-05, 5.99186e-06, 3.43096e-06, 1
6.70942e-06, 8.1933e-06, 1.6877e-06, 0
7.27085e-06, 3.96707e-06, 2.51815e-07, 0
1.0969e-05, 7.13809e-06, 3.04213e-06, 0
7.27085e-06, 7.85429e-06, 1.78586e-06, 1
7.26486e-06, 1.16721e-05, 2.35184e-06, 0
6.20019e-06, 3.8659e-06, 3.0765e-06, 0
1.69598e-05, 3.4886e-06, 5.43578e-06, 0
9.45377e-06, 7.43061e-06, 3.05256e-05, 0
9.04693e-06, 3.5737e-06, 4.88116e-06, 0
5.98842e-06, 2.65465e-06, 5.21118e-07, 0
6.0237e-06, 8.99074e-06, 6.96019e-06, 0
6.21765e-06, 8.95444e-06, 8.30594e-06, 0
1.04756e-05, 6.64672e-06, 6.82648e-06, 1
7.3727e-06, 3.74706e-06, 1.3532e-05, 0
7.12679e-06, 4.73659e-06, 6.42029e-06, 0
7.52868e-06, 8.96253e-06, 1.81653e-06, 0
6.53712e-06, 6.39977e-06, 8.90732e-07, 0
7.27847e-06, 5.54599e-06, 5.69252e-06, 0
7.52868e-06, 2.37255e-05, 5.3527e-05, 0
7.20054e-06, 5.67406e-06, 6.69535e-06, 0
5.96148e-06, 1.37228e-06, 2.51815e-07, 0
6.54648e-06, 7.05815e-06, 3.90008e-05, 0
6.29943e-06, 5.30345e-06, 7.49652e-06, 0
7.90907e-06, 3.9005e-06, 7.40497e-06, 0
7.26119e-06, 4.92281e-06, 1.19914e-06, 0
5.86384e-06, 3.79776e-06, 6.13167e-06, 0
7.41622e-06, 5.37611e-06, 7.70875e-06, 0
6.82013e-06, 5.67406e-06, 6.69535e-06, 0
4.07384e-05, 3.21818e-05, 1.36356e-06, 0
7.12679e-06, 3.32173e-06, 5.25841e-06, 0
6.93839e-06, 2.43107e-06, 5.46593e-07, 0
7.80345e-06, 3.87441e-06, 4.08423e-06, 0
1.4137e-05, 3.9005e-06, 7.40497e-06, 0
6.29943e-06, 3.85967e-06, 4.49485e-06, 0
7.35235e-06, 5.15947e-06, 2.22955e-06, 0
7.01177e-06, 9.60527e-06, 4.04042e-06, 0
6.93902e-06, 6.17345e-06, 2.01812e-06, 0
9.9257e-06, 9.54795e-06, 3.56917e-06, 0
6.5434e-06, 7.85429e-06, 1.78586e-06, 0
7.16044e-06, 9.29859e-06, 1.70245e-06, 0
6.93839e-06, 3.95993e-06, 3.02101e-06, 1
6.02628e-06, 4.32718e-06, 2.999e-05, 0
7.79972e-06, 3.54391e-06, 1.53403e-06, 0
5.99135e-06, 8.19555e-06, 1.45472e-06, 0
8.97941e-06, 5.01724e-06, 7.19276e-06, 0
7.90907e-06, 4.7985e-06, 1.1269e-06, 0
1.11986e-05, 4.92281e-06, 1.19914e-06, 1
6.07082e-06, 6.85287e-06, 6.1984e-06, 1
9.9257e-06, 3.93404e-06, 4.04042e-06, 0
2.65636e-05, 9.29859e-06, 1.70245e-06, 1
7.34324e-06, 2.90505e-05, 6.63089e-05, 0
6.26722e-06, 4.61458e-06, 2.33606e-06, 0
8.02485e-06, 2.52536e-06, 8.30317e-06, 0
6.1085e-06, 4.85063e-06, 2.16676e-06, 0
7.38332e-06, 4.62514e-06, 1.0304e-06, 0
7.5966e-06, 3.81662e-06, 4.78513e-06, 0
5.99135e-06, 6.94503e-06, 1.44969e-06, 0
7.19096e-06, 4.6749e-06, 8.39408e-06, 0
8.7218e-06, 2.43107e-06, 5.46593e-07, 0
6.07974e-06, 6.79974e-06, 2.20451e-06, 0
7.41181e-06, 3.594e-06, 3.90008e-05, 0
9.04693e-06, 4.08937e-06, 3.0765e-06, 0
9.72704e-06, 3.44576e-06, 3.6538e-06, 0
7.21582e-06, 2.43107e-06, 5.46593e-07, 1
6.84028e-06, 1.25966e-05, 2.80064e-06, 0
7.49177e-06, 0.000135059, 0.000252845, 0
7.21582e-06, 5.54599e-06, 5.69252e-06, 0
0.000119077, 3.9946e-06, 2.94709e-06, 1
6.49597e-06, 5.01724e-06, 7.19276e-06, 1
6.53559e-06, 4.26582e-06, 4.76883e-06, 0
6.11428e-06, 0.000104141, 0.00032703, 0
6.07613e-06, 3.62708e-06, 6.53637e-06, 0
6.87324e-06, 6.32449e-06, 7.21658e-06, 0
7.97956e-06, 4.10549e-06, 3.82403e-06, 0
8.23499e-06, 2.43107e-06, 5.46593e-07, 0
7.80206e-06, 6.48529e-06, 5.35707e-06, 0
7.51917e-06, 2.88082e-06, 2.8268e-06, 0
1.90509e-05, 2.41885e-05, 2.91985e-06, 0
6.89912e-06, 1.55869e-05, 2.59005e-05, 0
1.13122e-05, 2.29141e-05, 4.58884e-06, 1
3.73472e-05, 8.92906e-06, 1.05973e-05, 0
8.12928e-06, 4.53842e-06, 6.5816e-06, 0
8.23499e-06, 1.82889e-05, 2.65888e-05, 0
6.82013e-06, 5.55817e-06, 1.0304e-06, 0
8.05322e-06, 5.88629e-06, 3.10584e-06, 0
5.93498e-06, 4.62514e-06, 4.41391e-06, 1
6.20019e-06, 5.25509e-06, 2.94094e-06, 0
7.57621e-06, 2.43107e-06, 1.70245e-06, 0
6.21765e-06, 3.5737e-06, 2.62829e-06, 0
7.12679e-06, 3.74706e-06, 6.3371e-06, 0
7.12679e-06, 3.54391e-06, 5.46593e-07, 0
1.20828e-05, 1.03364e-05, 5.10749e-06, 0
6.86309e-06, 4.10843e-06, 0.000267596, 0
7.29244e-06, 8.20386e-06, 1.1655e-06, 0
1.69598e-05, 5.67406e-06, 6.69535e-06, 0
7.21582e-06, 3.96707e-06, 6.39777e-07, 0
7.2722e-06, 3.9946e-06, 1.96473e-06, 0
1.10163e-05, 5.55817e-06, 6.02366e-06, 0
8.19385e-06, 3.52467e-06, 1.34031e-05, 0
9.72704e-06, 2.43107e-06, 5.46593e-07, 0
7.0293e-06, 4.05558e-06, 3.71926e-06, 0
6.55e-06, 2.43107e-06, 3.19637e-06, 0
9.40735e-06, 5.15995e-06, 3.59006e-06, 0
7.97956e-06, 6.47983e-06, 3.42254e-07, 0
9.72704e-06, 2.52536e-06, 5.46593e-07, 0
6.21765e-06, 5.25055e-06, 6.74156e-06, 0
9.45377e-06, 6.14961e-06, 1.31007e-06, 0
6.89912e-06, 1.91019e-06, 2.97524e-07, 0
5.63233e-06, 3.89608e-06, 6.02366e-06, 0
6.48642e-06, 4.42821e-06, 4.68182e-06, 0
7.06785e-06, 5.02351e-06, 4.20656e-06, 0
7.07914e-06, 7.56924e-06, 1.72218e-06, 0
6.31138e-06, 9.53089e-06, 1.94657e-06, 0
7.90907e-06, 6.11443e-06, 3.38768e-06, 0
6.87559e-06, 8.6242e-06, 4.29998e-06, 0
6.74148e-06, 3.54391e-06, 1.75627e-06, 0
6.84293e-06, 4.92281e-06, 5.25841e-06, 1
8.28523e-06, 3.51955e-06, 5.99553e-05, 0
1.33471e-05, 1.95446e-05, 3.86388e-06, 0
7.40648e-06, 5.60999e-06, 2.18339e-06, 0
6.94776e-06, 3.70507e-06, 4.27848e-06, 0
7.90907e-06, 4.97914e-06, 3.63235e-06, 0
6.97453e-06, 4.92281e-06, 3.90694e-06, 0
6.58318e-06, 5.28318e-06, 4.47716e-06, 0
7.20054e-06, 4.06831e-06, 4.43117e-06, 0
7.55222e-06, 5.25055e-06, 3.10222e-06, 0
7.88156e-06, 5.9215e-05, 1.60358e-06, 0
7.02711e-06, 1.61476e-05, 1.84082e-05, 0
1.21654e-05, 5.15947e-06, 4.43117e-06, 0
5.9468e-06, 2.65465e-06, 6.74156e-06, 0
8.19385e-06, 0.000133971, 1.31007e-06, 0
6.2866e-06, 8.0067e-06, 7.91359e-06, 0
1.32091e-05, 4.09022e-06, 1.70299e-06, 1
1.77927e-05, 6.43938e-06, 6.23897e-06, 0
0.000120309, 5.65793e-06, 7.72933e-07, 1
6.96531e-06, 6.14961e-06, 3.37329e-06, 0
7.34624e-06, 9.88707e-06, 3.26788e-06, 0
6.86309e-06, 8.3522e-06, 1.99593e-06, 1
6.67169e-06, 6.43028e-06, 3.76823e-06, 0
6.21765e-06, 3.74706e-06, 1.19914e-06, 0
7.11834e-06, 8.1486e-06, 2.16676e-06, 0
6.15062e-06, 3.87843e-06, 9.52921e-06, 0
5.63749e-06, 5.47091e-06, 7.44669e-06, 0
1.77927e-05, 4.02694e-06, 7.88808e-06, 0
6.93839e-06, 4.758e-06, 4.08423e-06, 0
1.26293e-05, 7.15133e-06, 9.78547e-06, 1
6.07974e-06, 3.70507e-06, 9.03008e-06, 0
7.26486e-06, 8.32793e-06, 1.74073e-06, 0
6.20019e-06, 6.0013e-06, 1.28572e-06, 0
6.93839e-06, 3.4886e-06, 3.05256e-05, 1
6.74348e-06, 3.87441e-06, 4.08423e-06, 0
7.10722e-06, 3.87843e-06, 4.1614e-06, 0
7.90907e-06, 1.40656e-06, 2.69593e-07, 0
7.2322e-06, 4.32718e-06, 7.2265e-06, 0
7.55222e-06, 4.92281e-06, 1.19914e-06, 0
7.5966e-06, 6.64672e-06, 1.44969e-06, 0
7.27085e-06, 3.594e-06, 2.33606e-06, 1
8.23499e-06, 3.44576e-06, 4.29998e-06, 0
7.67077e-06, 5.55817e-06, 1.1655e-06, 0
6.44051e-06, 6.74985e-06, 1.45552e-06, 0
7.55222e-06, 3.52467e-06, 2.11429e-06, 0
6.02555e-06, 3.96174e-06, 1.1655e-06, 0
6.49597e-06, 4.10549e-06, 4.43117e-06, 0
6.41459e-06, 4.26582e-06, 4.76883e-06, 0
8.23499e-06, 4.20006e-06, 7.32705e-06, 0
6.53559e-06, 5.45093e-06, 1.1655e-06, 0
6.60603e-06, 5.55817e-06, 6.53637e-06, 0
1.61446e-05, 3.62708e-06, 5.95665e-06, 0
6.89912e-06, 4.11834e-06, 7.91359e-06, 0
7.34324e-06, 9.53089e-06, 1.94657e-06, 0
7.38332e-06, 5.25081e-06, 2.9158e-06, 0
1.21654e-05, 5.1836e-06, 9.44324e-06, 0
7.09352e-06, 5.25081e-06, 2.9158e-06, 0
6.57261e-06, 8.6242e-06, 3.29461e-06, 0
6.5434e-06, 9.02394e-06, 1.87996e-06, 0
6.29943e-06, 3.76661e-06, 7.62116e-06, 0
8.12928e-06, 3.9005e-06, 2.999e-05, 0
6.53344e-06, 4.62514e-06, 1.0304e-06, 0
7.3727e-06, 4.7985e-06, 1.1269e-06, 1
7.40648e-06, 4.88518e-06, 6.02655e-06, 0
1.667e-05, 4.73659e-06, 4.88116e-06, 1
6.88204e-06, 4.93632e-06, 3.63235e-06, 0
6.11779e-06, 1.25903e-05, 1.13341e-05, 0
9.40735e-06, 5.23425e-06, 4.07522e-06, 0
7.65603e-06, 4.39065e-06, 4.01567e-06, 1
6.02555e-06, 2.05688e-06, 3.42254e-07, 0
7.75215e-06, 3.9005e-06, 7.40497e-06, 0
3.26154e-05, 8.29643e-06, 1.72218e-06, 1
7.52575e-06, 4.01427e-06, 5.08298e-06, 1
8.12928e-06, 2.95421e-05, 1.9941e-06, 0
1.17281e-05, 3.01443e-06, 4.08149e-05, 0
7.65294e-06, 4.62514e-06, 4.5084e-06, 0
7.41213e-06, 4.05558e-06, 7.32218e-06, 0
6.07974e-06, 1.01749e-05, 3.71926e-06, 0
7.52868e-06, 4.7346e-06, 3.64026e-06, 0
6.31811e-06, 4.66634e-06, 3.90008e-05, 1
7.26799e-06, 1.37228e-06, 3.28083e-06, 0
6.2866e-06, 6.73813e-06, 2.51815e-07, 0
6.6581e-06, 4.10843e-06, 3.26788e-06, 0
3.93657e-05, 4.09022e-06, 6.912e-06, 0
7.2959e-06, 4.32256e-05, 9.2869e-05, 0
7.12679e-06, 4.52069e-06, 3.54035e-06, 0
6.97453e-06, 2.62038e-06, 5.0334e-07, 0
8.32604e-06, 3.58989e-06, 4.47716e-06, 0
7.54446e-06, 1.01484e-05, 2.08118e-06, 0
8.32604e-06, 3.54391e-06, 4.79796e-06, 1
7.48288e-06, 2.22115e-05, 4.66255e-06, 0
7.3727e-06, 5.37611e-06, 4.88116e-06, 0
6.89912e-06, 4.73659e-06, 6.912e-06, 0
6.02628e-06, 1.2481e-06, 2.51526e-07, 0
1.14403e-05, 4.3989e-06, 7.68647e-06, 1
5.99135e-06, 4.2294e-06, 3.19637e-06, 0
6.07974e-06, 5.15995e-06, 8.39408e-06, 0
3.23856e-05, 3.79776e-06, 3.90008e-05, 1
7.56002e-06, 5.31913e-06, 5.96351e-06, 1
7.52868e-06, 9.78212e-06, 5.20489e-06, 0
8.02485e-06, 1.37228e-06, 2.51815e-07, 0
1.17632e-05, 4.85063e-06, 2.16676e-06, 1
7.12679e-06, 3.23432e-06, 2.87442e-06, 0
6.91053e-06, 8.1117e-06, 1.18642e-05, 0
6.58259e-06, 3.54391e-06, 5.25841e-06, 0
6.881e-06, 4.17024e-06, 8.35293e-06, 0
7.27854e-06, 4.08463e-06, 5.35179e-06, 0
9.03305e-06, 3.32173e-06, 2.999e-05, 0
7.56161e-06, 4.05225e-06, 5.02081e-06, 0
1.78194e-05, 7.53013e-06, 1.65781e-06, 0
6.36259e-06, 2.29936e-05, 4.01567e-06, 0
6.73177e-06, 4.39065e-06, 4.84182e-06, 0
7.29244e-06, 1.26567e-05, 2.52137e-06, 0
8.32604e-06, 9.75395e-06, 1.96473e-06, 1
1.26462e-05, 4.74689e-06, 3.28083e-06, 0
7.19523e-06, 4.53906e-06, 2.92306e-06, 0
6.21765e-06, 3.74706e-06, 6.3371e-06, 0
8.7218e-06, 6.79974e-06, 6.15312e-06, 0
6.5434e-06, 4.7346e-06, 3.64026e-06, 0
1.27525e-05, 3.594e-06, 4.29998e-06, 1
7.63972e-06, 4.01251e-06, 0.000132148, 0
7.67077e-06, 3.46158e-06, 3.10584e-06, 0
6.1085e-06, 1.14686e-05, 7.90042e-06, 0
6.16722e-06, 5.10565e-06, 8.83628e-06, 0
1.12494e-05, 3.7878e-06, 7.19276e-06, 0
6.36259e-06, 5.01724e-06, 9.52869e-06, 0
7.88156e-06, 8.53302e-06, 5.35179e-06, 0
1.05606e-05, 3.24945e-06, 1.33603e-05, 1
1.24293e-05, 8.06556e-06, 5.82726e-06, 1
7.67077e-06, 4.93894e-06, 7.87231e-06, 0
9.9257e-06, 6.74985e-06, 1.45552e-06, 0
8.12928e-06, 1.37228e-06, 1.70245e-06, 0
6.44051e-06, 3.87441e-06, 4.08423e-06, 0
6.30653e-06, 6.63948e-05, 1.3383e-05, 0
7.26119e-06, 4.08463e-06, 4.04042e-06, 0
9.45377e-06, 3.8659e-06, 5.43578e-06, 0
7.34554e-06, 2.88082e-06, 6.74156e-06, 0
5.93548e-06, 3.46158e-06, 2.8268e-06, 1
6.55451e-06, 3.99377e-06, 3.10584e-06, 0
6.36259e-06, 3.93404e-06, 4.16732e-05, 0
7.26486e-06, 1.79496e-05, 3.49769e-06, 0
7.52575e-06, 6.0013e-06, 1.28572e-06, 0
8.05322e-06, 3.4886e-06, 1.76548e-06, 0
6.46345e-06, 3.01443e-06, 4.5084e-06, 0
7.20054e-06, 4.14948e-06, 3.20672e-06, 0
6.01849e-06, 4.53906e-06, 2.92306e-06, 0
7.10722e-06, 4.30778e-06, 7.37946e-06, 0
6.20019e-06, 3.62629e-06, 8.19649e-06, 0
7.0735e-06, 2.00009e-05, 3.05256e-05, 0
7.10185e-06, 5.66555e-06, 2.51894e-06, 0
8.20027e-06, 6.72242e-06, 1.42536e-06, 0
1.39605e-05, 6.94503e-06, 2.94094e-06, 1
7.53815e-06, 1.23073e-05, 1.44969e-06, 0
6.26558e-06, 4.61458e-06, 8.30317e-06, 0
6.26558e-06, 4.61458e-06, 8.30317e-06, 0
7.97956e-06, 5.67406e-06, 6.69535e-06, 0
7.12679e-06, 1.11142e-05, 2.29217e-06, 0
6.95388e-06, 4.3387e-06, 6.04934e-06, 0
7.09352e-06, 8.6242e-06, 3.29461e-06, 0
7.80206e-06, 2.88082e-06, 2.8268e-06, 0
6.41459e-06, 4.20006e-06, 7.32705e-06, 0
7.21582e-06, 3.54391e-06, 2.94709e-06, 1
6.97453e-06, 3.9946e-06, 5.25841e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
7.20817e-06, 5.65708e-06, 3.53843e-06, 0
1.28784e-05, 4.29044e-06, 4.76533e-06, 0
6.79665e-06, 8.10403e-06, 3.18839e-06, 0
7.438e-06, 7.59949e-06, 7.88808e-06, 0
6.15062e-06, 3.87843e-06, 8.97767e-06, 0
6.60603e-06, 8.66778e-06, 5.95665e-06, 0
7.55222e-06, 3.96174e-06, 4.43117e-06, 0
7.49177e-06, 3.5737e-06, 2.62829e-06, 0
8.05322e-06, 4.10503e-06, 2.33606e-06, 0
7.98421e-06, 2.05688e-06, 3.42254e-07, 0
6.84293e-06, 2.52536e-06, 3.6538e-06, 0
7.45446e-06, 4.08937e-06, 3.38768e-06, 0
6.21765e-06, 3.68221e-06, 8.90732e-07, 0
1.21654e-05, 7.70302e-06, 1.60358e-06, 0
7.65603e-06, 2.43107e-06, 2.06409e-06, 0
6.6946e-06, 9.95225e-06, 3.63235e-06, 0
1.27262e-05, 9.88707e-06, 1.99593e-06, 1
6.63413e-06, 3.9946e-06, 1.36356e-06, 0
7.13448e-06, 4.79374e-06, 3.73957e-06, 0
6.75417e-06, 6.91189e-06, 2.94709e-06, 0
7.65603e-06, 3.70507e-06, 3.45938e-06, 1
6.79665e-06, 8.42113e-06, 3.63235e-06, 0
6.57261e-06, 3.76661e-06, 2.07653e-06, 0
1.7771e-05, 6.0013e-06, 1.28572e-06, 0
6.44051e-06, 2.22587e-05, 4.68469e-06, 0
7.63972e-06, 3.32173e-06, 2.999e-05, 0
6.77409e-06, 3.76661e-06, 7.62116e-06, 0
7.10185e-06, 8.53141e-06, 1.83394e-06, 0
6.73046e-06, 4.02694e-06, 7.72933e-07, 0
7.2322e-06, 5.25509e-06, 2.94094e-06, 0
7.10722e-06, 9.75395e-06, 1.96473e-06, 0
1.83769e-05, 3.52504e-06, 2.75981e-06, 1
1.77927e-05, 1.20296e-05, 3.82403e-06, 0
